work_id,original_score,zscore,robust_zscore,percentile,rank_original,rank_zscore,rank_robust,rank_percentile
839,315.78499999999997,0.36897260122933057,0.27025095054435233,63.163841807909606,517.0,369.0,326.0,137.0
840,346.32,0.41519037265831177,0.2959868289951633,62.93785310734464,450.0,273.0,203.0,179.5
841,264.275,0.3030444656058498,0.2379458117962301,63.44632768361582,636.0,516.0,439.0,19.0
842,487.47,0.25550224146905853,0.0704089500753966,55.59322033898305,110.0,544.0,548.0,545.0
843,272.59000000000003,0.30632145430113583,0.23636318808113077,63.38983050847458,612.0,508.0,444.0,31.0
844,269.78999999999996,0.30031127030037125,0.2323678075181873,63.389830508474574,619.0,525.0,458.0,53.0
845,277.25,0.31614803173676426,0.24285013559945695,63.389830508474574,602.0,497.0,423.0,53.0
846,274.9,0.3106635553220148,0.23909060158055667,63.389830508474574,607.0,502.0,433.0,53.0
847,271.655,0.3042704606594697,0.23498838953850487,63.389830508474574,614.0,511.0,449.0,53.0
848,332.075,0.39046841896206363,0.2810636972987113,62.93785310734464,481.0,324.0,270.0,179.5
849,274.435,0.30970945696329855,0.23846770984171084,63.44632768361582,608.0,503.0,436.0,19.0
850,270.725,0.30236226394203736,0.23374260606081315,63.389830508474574,616.0,520.0,452.0,53.0
851,276.79499999999996,0.3154795272265155,0.2424852739904795,63.389830508474574,603.0,498.0,426.0,53.0
852,267.41999999999996,0.5161238868992468,0.4328513806403681,63.559322033898304,627.0,8.0,7.0,7.0
853,281.91499999999996,0.3261174060966263,0.24946609818271728,63.389830508474574,592.0,478.0,410.0,53.0
854,268.93,0.3004022305222133,0.23292823494957654,63.38983050847458,621.0,524.0,454.0,31.0
855,267.03,0.5173117424040388,0.4341637148755374,63.55932203389831,629.0,7.0,6.0,6.0
856,298.78,0.35170885452122047,0.2637400681044773,63.333333333333336,555.0,427.0,359.0,83.0
857,275.845,0.3130001428121482,0.24072343025305099,63.389830508474574,605.0,500.0,430.0,53.0
858,419.05,0.48317389057368865,0.31843194762228777,61.46892655367231,287.0,41.0,84.0,365.5
859,404.15,0.4767235865879012,0.32073437031957736,61.69491525423729,320.0,82.0,62.0,335.0
860,261.19,0.3012208725187876,0.23797208183207624,63.38983050847458,645.0,521.0,438.0,31.0
861,273.47,0.3068016817762294,0.23631882090947903,63.38983050847458,610.0,506.0,445.0,31.0
862,266.27,0.29839036039999683,0.23254527620479432,63.44632768361582,631.0,534.0,457.0,19.0
863,278.235,0.31962699462076904,0.24551508479142628,63.389830508474574,600.0,490.0,421.0,53.0
864,268.22,0.563623425966724,0.4762448096299497,63.61581920903955,623.0,5.0,5.0,4.0
865,264.71500000000003,0.3032845793433966,0.23792362821040425,63.44632768361582,635.0,514.0,440.0,19.0
866,265.805,0.2974362620412806,0.23192238446594843,63.502824858757066,632.0,535.0,461.0,9.0
867,270.25,0.3011225717348538,0.23286168419209896,63.389830508474574,618.0,522.0,455.0,53.0
868,273.91999999999996,0.3073273893622437,0.2365546674535216,63.33333333333333,609.0,505.0,443.0,96.5
869,265.12,0.30252511461130654,0.23699833917003815,63.44632768361582,634.0,519.0,441.0,19.0
870,268.495,0.30030491370890017,0.23307943360033667,63.389830508474574,622.0,526.0,453.0,53.0
871,275.375,0.3119032475291984,0.23997152344927097,63.389830508474574,606.0,501.0,432.0,53.0
872,501.3,-0.717709197148594,-0.8354169126213375,50.056497175141246,55.0,794.0,834.0,641.5
873,262.90999999999997,0.3010389520751043,0.23685122696929845,63.44632768361582,639.0,523.0,442.0,19.0
874,282.365,0.3266431136826414,0.24970194472676058,63.389830508474574,591.0,476.0,409.0,53.0
875,412.21,0.4850439477422922,0.3239474875928733,61.69491525423729,303.0,29.0,28.0,335.0
876,272.12,0.30522455901818585,0.23561128127735076,63.389830508474574,613.0,510.0,448.0,53.0
877,281.485,0.32616288620754774,0.2497463118984123,63.389830508474574,593.0,477.0,408.0,53.0
878,276.315,0.3140970380950982,0.24147533705683102,63.389830508474574,604.0,499.0,428.0,53.0
879,262.44,0.29994205679215447,0.23609932016551843,63.44632768361582,640.0,528.0,446.0,19.0
880,330.72,0.3887484992797864,0.2802271426016487,62.93785310734464,484.0,328.0,276.0,179.5
881,279.175,0.3218207851866688,0.2470188983989864,63.389830508474574,598.0,487.0,417.0,53.0
882,271.185,0.3031735653765198,0.23423648273472486,63.389830508474574,615.0,515.0,450.0,53.0
883,273.02,0.30627597419021524,0.23608297436543652,63.389830508474574,611.0,509.0,447.0,53.0
884,270.49,0.6531052607589505,0.5575686677102196,63.61581920903955,617.0,3.0,3.0,4.0
885,261.71000000000004,0.3037457370440762,0.2400141392851997,63.502824858757066,642.0,512.0,431.0,9.0
SUMMARY,320.3614077212806,0.0784174968837656,-0.008359161897674036,52.50053065849533,,,,
