source,work_no,row_index,final_score,consensus_rank,prize,raw_mean,classic_z,robust_z,percentile,cv_weighted_z,calibrated_weighted_z,review_count,expert_count,raw_mean_rank,classic_z_rank,robust_z_rank,percentile_rank,cv_weighted_z_rank,calibrated_weighted_z_rank
data2.1,417,419,236.5,618.0,未获奖,44.4,-0.270175753445531,-0.4724939164437343,0.39386554621848735,-0.2827684886128708,-0.28276848861287074,5,5,676.0,618.0,631.0,611.0,621.0,621.0
data2.1,418,420,255.2,449.0,未获奖,55.0,0.09435299633399713,-0.00662657588257709,0.5024579831932774,0.08894465242877643,0.10697761110524316,5,5,348.0,425.0,464.0,469.0,427.0,413.0
data2.1,419,421,229.48,655.0,未获奖,51.2,-0.41058668772093104,-0.6732060151728303,0.29254901960784313,-0.4060365099323318,-0.3882224880927954,5,5,499.0,653.0,680.0,681.0,652.0,642.0
data2.1,420,422,228.35,663.0,未获奖,42.4,-0.4410234012214672,-0.47214353163361666,0.3201680672268908,-0.43711937604448853,-0.4272521063983044,5,5,705.0,664.0,630.0,659.0,663.0,661.0
data2.1,421,423,211.3,740.0,未获奖,43.8,-0.7941477878264649,-1.070650988647112,0.2135924369747899,-0.8023103103317815,-0.8023103103317815,5,5,684.0,744.0,748.0,751.0,745.0,742.0
data2.1,422,424,242.91,568.0,未获奖,48.4,-0.14718457551444714,-0.26455026455026454,0.4164285714285715,-0.1419182193819626,-0.1419182193819626,5,5,579.0,568.0,576.0,584.0,564.0,565.0
data2.1,423,425,265.75,336.0,未获奖,53.2,0.3149542713357295,0.45265824302651503,0.6168067226890757,0.32574610595635833,0.26960284194376083,5,5,428.0,261.0,178.0,237.0,243.0,286.0
data2.1,424,426,260.13,396.0,未获奖,60.6,0.19480153206338677,0.12290720506017956,0.5252450980392157,0.19859699159679128,0.17060018330706578,5,5,125.0,348.0,392.0,434.0,342.0,359.0
data2.1,425,427,123.43,884.0,未获奖,17.0,-2.531486856496046,-3.0951631518203757,0.023529411764705882,-2.5290432152870137,-2.5755922574130605,5,5,883.0,880.0,875.0,880.0,879.0,882.0
data2.1,426,428,241.04,586.0,未获奖,40.4,-0.18632657924118026,-0.1326206506295539,0.42100840336134454,-0.19291516659620928,-0.16926257712051193,5,5,735.0,584.0,530.0,578.0,590.0,576.0
data2.1,427,429,252.86,476.0,未获奖,53.8,0.040244154438394256,-0.074012801653433,0.4916666666666666,0.050938581935856486,0.07798142545969619,5,5,399.0,468.0,496.0,486.0,455.0,435.0
data2.1,428,430,259.34,403.0,未获奖,49.8,0.18143149503592504,-0.04591987594820447,0.5429131652661066,0.1647309885346683,0.16473098853466844,5,5,541.0,358.0,479.0,391.0,369.0,366.0
data2.1,429,431,241.58,582.0,未获奖,53.0,-0.1778897014863425,-0.3526285023228515,0.3979901960784314,-0.17710367386078713,-0.18494454299203783,5,5,438.0,581.0,607.0,608.0,580.0,586.0
data2.1,430,432,244.96,553.0,未获奖,48.4,-0.10093596567988032,-0.20988274731698447,0.44416666666666665,-0.09820694018637119,-0.1507931288362651,5,5,579.0,545.0,560.0,548.0,543.0,569.0
data2.1,431,433,185.28,809.0,未获奖,38.0,-1.294264758049038,-1.9825210537472782,0.13361344537815129,-1.2942035936256675,-1.338099023300894,5,5,762.0,808.0,828.0,808.0,808.0,812.0
data2.1,432,434,263.87,359.0,未获奖,59.0,0.277364782340847,0.3086598189795276,0.6126050420168068,0.2830934418614843,0.2985365564684564,5,5,184.0,292.0,270.0,245.0,282.0,270.0
data2.1,433,435,163.74,847.0,未获奖,35.0,-1.7253612359170674,-2.2378893409160296,0.060833333333333336,-1.7225919100849094,-1.7186008957652203,5,5,792.0,843.0,845.0,849.0,844.0,844.0
data2.1,434,436,217.95,712.0,未获奖,49.2,-0.6408908245889904,-0.8716652010438886,0.23583333333333334,-0.6331945202901589,-0.6694694883971697,5,5,554.0,711.0,717.0,734.0,708.0,714.0
data2.1,435,437,227.94,666.0,未获奖,46.0,-0.4533000740326383,-0.6240742784652135,0.31797619047619047,-0.46067301395455185,-0.4606730139545519,5,5,653.0,667.0,668.0,660.0,669.0,670.0
data2.1,436,438,238.96,601.0,未获奖,46.8,-0.2255257090232568,-0.37209406897792163,0.37969187675070026,-0.21993011015249156,-0.21540838195012532,5,5,630.0,601.0,614.0,625.0,600.0,599.0
data2.1,437,439,219.42,703.0,未获奖,42.2,-0.6114871661504763,-0.8901672094711351,0.31598039215686274,-0.6113520679068484,-0.6113520679068484,5,5,710.0,702.0,721.0,663.0,703.0,703.0
data2.1,438,440,246.03,541.0,未获奖,49.4,-0.08474540031287482,-0.2090921354377445,0.4470728291316527,-0.08418678108796812,-0.08418678108796815,5,5,551.0,538.0,558.0,544.0,532.0,532.0
data2.1,439,441,241.25,584.0,未获奖,50.8,-0.1952566080464307,-0.362133182853539,0.3633333333333333,-0.1910901112866557,-0.17667664923612383,5,5,509.0,588.0,609.0,632.0,589.0,581.0
data2.1,440,442,236.51,619.0,未获奖,45.6,-0.2856981413116005,-0.4415320279342943,0.35,-0.2792861175266522,-0.2741073625215188,5,5,656.0,623.0,626.0,642.0,619.0,618.0
data2.1,441,443,221.52,697.0,未获奖,49.0,-0.5693606332750483,-0.7560720227656692,0.26061624649859944,-0.5573838254485673,-0.6122692068704524,5,5,557.0,695.0,693.0,714.0,694.0,704.0
data2.1,442,444,235.6,624.0,未获奖,53.8,-0.28794346453410335,-0.5599879234035446,0.3579831932773109,-0.2883796223877101,-0.20867672484135447,5,5,399.0,624.0,650.0,633.0,623.0,593.0
data2.1,443,445,238.31,610.0,未获奖,47.6,-0.24036394739104844,-0.2276917291081597,0.3869957983193278,-0.22552423076472514,-0.2255242307647251,5,5,603.0,609.0,566.0,617.0,606.0,602.0
data2.1,444,446,237.25,613.0,未获奖,44.8,-0.26243077462349335,-0.30539442720745835,0.3907563025210084,-0.26219302047389814,-0.2541652870535473,5,5,669.0,613.0,591.0,614.0,613.0,610.0
data2.1,445,447,254.84,452.0,未获奖,58.0,0.09677857456396935,0.052032144302480196,0.5175420168067226,0.1001008574462515,0.1403569511916384,5,5,233.0,423.0,439.0,447.0,418.0,395.0
data2.1,446,448,231.97,637.0,未获奖,41.6,-0.360730227521714,-0.36694049239577364,0.4226890756302521,-0.3385450955334968,-0.2617401646429367,5,5,719.0,635.0,613.0,576.0,631.0,612.0
data2.1,447,449,223.0,691.0,未获奖,47.6,-0.5581946666453349,-0.7125146829932876,0.27691176470588236,-0.5416616604700941,-0.6009294321139425,5,5,603.0,693.0,686.0,693.0,692.0,700.0
data2.1,448,450,198.39,778.0,未获奖,38.6,-1.0321746275918442,-1.2681579253817215,0.16083333333333333,-1.0356463036542025,-1.012522677853124,5,5,756.0,777.0,775.0,787.0,778.0,775.0
data2.1,449,451,247.35,528.0,未获奖,57.2,-0.05301969246529838,-0.13639702024971148,0.4588235294117647,-0.053429754418354534,-0.08192169461452675,5,5,270.0,517.0,532.0,536.0,516.0,529.0
data2.1,450,452,171.93,830.0,未获奖,23.0,-1.5703951885138496,-1.5978861284405599,0.05714285714285715,-1.5806248632488182,-1.6170112396835488,5,5,868.0,827.0,800.0,855.0,828.0,832.0
data2.1,451,453,222.52,693.0,未获奖,41.8,-0.5495724372081983,-0.8217545752956518,0.3147759103641456,-0.5472026479687659,-0.5472026479687659,5,5,716.0,692.0,706.0,665.0,693.0,690.0
data2.1,452,454,239.35,596.0,未获奖,43.6,-0.21744991785763537,-0.2518675323207901,0.42750000000000005,-0.2080205584680033,-0.17792006598275956,5,5,687.0,597.0,573.0,568.0,593.0,583.0
data2.1,453,455,254.75,454.0,未获奖,57.6,0.07681727380802446,-0.20646911581755772,0.467766106442577,0.07758627763213917,0.0775862776321392,5,5,251.0,439.0,556.0,524.0,437.0,436.0
data2.1,454,456,219.9,701.0,未获奖,37.0,-0.6098826386028994,-0.6521147961860224,0.2705882352941177,-0.5889555293420188,-0.531700753775833,5,5,768.0,701.0,677.0,703.0,700.0,684.0
data2.1,455,457,206.4,758.0,未获奖,42.6,-0.8791183962014546,-1.2143899537667244,0.20547619047619045,-0.8883187689871026,-0.8883187689871026,5,5,701.0,760.0,768.0,759.0,759.0,760.0
data2.1,456,458,249.22,508.0,未获奖,48.2,-0.015803382667055423,-0.059565417720011005,0.5045238095238094,-0.012052033918433775,-0.012052033918433777,5,5,588.0,494.0,486.0,465.0,492.0,495.0
data2.1,457,459,195.43,789.0,未获奖,37.0,-1.1063518115231363,-1.4496782202164638,0.1560294117647059,-1.1151994292579128,-1.1151994292579126,5,5,768.0,791.0,794.0,793.0,791.0,788.0
data2.1,458,460,260.13,397.0,未获奖,53.6,0.1926786139361027,0.09201569298695966,0.5591666666666666,0.19619549454599336,0.2337687105637839,5,5,410.0,350.0,410.0,362.0,345.0,313.0
data2.1,459,461,254.47,460.0,未获奖,58.8,0.0892798789247415,-0.029709712024564315,0.47888655462184876,0.08738750623063414,0.09809172502848508,5,5,195.0,431.0,473.0,511.0,428.0,418.0
data2.1,460,462,244.59,556.0,未获奖,46.2,-0.11579155053523808,-0.10440980695938204,0.47394957983193275,-0.11140240261689889,-0.12039288085465293,5,5,648.0,551.0,517.0,519.0,547.0,555.0
data2.1,461,463,242.45,575.0,未获奖,48.4,-0.15598299100574958,-0.314387637333813,0.40508403361344536,-0.15448238713947623,-0.1106983062833668,5,5,579.0,574.0,596.0,597.0,569.0,547.0
data2.1,462,464,215.82,720.0,未获奖,47.4,-0.6837924777408696,-1.1903155974382198,0.21125350140056023,-0.6866435542828652,-0.6353280590136464,5,5,613.0,720.0,763.0,753.0,721.0,710.0
data2.1,463,465,232.07,636.0,未获奖,43.4,-0.36592932429206015,-0.47589070251959775,0.35462184873949576,-0.3649177557634346,-0.3592492827436887,5,5,690.0,637.0,633.0,634.0,639.0,635.0
data2.1,464,466,204.84,765.0,未获奖,40.6,-0.903272624801815,-1.2266856944059867,0.19944677871148458,-0.9146799916086318,-0.9146799916086317,5,5,732.0,764.0,771.0,763.0,767.0,765.0
data2.1,465,467,208.16,753.0,未获奖,41.0,-0.8369347393464996,-1.0547091890677485,0.2066666666666667,-0.8328322261114927,-0.8480752877843805,5,5,726.0,752.0,746.0,758.0,751.0,756.0
data2.1,466,468,247.59,524.0,未获奖,51.2,-0.06458661168687452,-0.5574184347960146,0.4862955182072829,-0.07095079940050517,-0.07095079940050515,5,5,499.0,524.0,649.0,497.0,526.0,524.0
data2.1,467,469,233.06,632.0,未获奖,54.8,-0.3526151636220927,-0.5872080591456936,0.29638655462184876,-0.35268695574709535,-0.37974147899075544,5,5,363.0,634.0,657.0,677.0,634.0,638.0
data2.1,468,470,266.05,334.0,未获奖,55.0,0.3160182543700317,0.2330740291080234,0.6005112044817927,0.3081393690219639,0.308139369021964,5,5,348.0,259.0,319.0,273.0,261.0,262.0
data2.1,469,471,254.03,469.0,未获奖,58.4,0.08076030766211616,-0.007494341771962165,0.48991596638655455,0.08227827554263363,0.05859438831077065,5,5,212.0,436.0,465.0,492.0,433.0,451.0
data2.1,470,472,221.47,698.0,未获奖,36.4,-0.5785905861708921,-0.5548343468213967,0.28823529411764703,-0.5696791607731808,-0.5449593896567381,5,5,781.0,697.0,648.0,686.0,696.0,688.0
data2.1,471,473,255.97,443.0,未获奖,50.6,0.11939602073387583,0.12253248797158148,0.5501960784313725,0.12110207107902649,0.12110207107902647,5,5,517.0,408.0,393.0,379.0,405.0,400.0
data2.1,472,474,239.81,592.0,未获奖,51.4,-0.20358944197588363,-0.2489484075886342,0.39915966386554624,-0.18527600410726192,-0.18527600410726197,5,5,493.0,591.0,572.0,605.0,585.0,587.0
data2.1,473,475,172.05,829.0,未获奖,31.0,-1.5799472770824186,-1.8940960563785332,0.07583333333333334,-1.5706811851748226,-1.5466142635180977,5,5,830.0,828.0,820.0,841.0,827.0,828.0
data2.1,474,476,248.2,517.0,未获奖,46.8,-0.04112565361284342,-0.051682133835108335,0.5158333333333334,-0.040987668344872316,-0.08333180857056482,5,5,630.0,509.0,483.0,451.0,509.0,531.0
data2.1,475,477,129.67,880.0,未获奖,16.0,-2.415695891730151,-2.791642310055908,0.02857142857142857,-2.4212089610858945,-2.395115446030096,5,5,884.0,877.0,867.0,873.0,877.0,877.0
data2.1,476,478,249.4,507.0,未获奖,49.0,-0.01209920227238409,-0.08832617088383982,0.4933053221288516,-0.005244530685232546,-0.005244530685232531,5,5,557.0,491.0,506.0,480.0,487.0,487.0
data2.1,477,479,265.66,341.0,未获奖,57.4,0.31302366360895995,0.30887957787359266,0.5521498599439776,0.3204140777575165,0.32041407775751646,5,5,260.0,264.0,269.0,375.0,248.0,246.0
data2.1,478,480,255.15,450.0,未获奖,54.8,0.09336411747052686,0.04465049939926933,0.505812324929972,0.0928701665210234,0.07488340533781847,5,5,363.0,426.0,445.0,461.0,421.0,438.0
data2.1,479,481,143.59,873.0,未获奖,24.4,-2.128172962934614,-2.598296527879693,0.0475,-2.1595581299173556,-2.1594998500898295,5,5,862.0,870.0,863.0,862.0,870.0,870.0
data2.1,480,482,244.05,560.0,未获奖,54.0,-0.11889240238070845,-0.2770229904993159,0.3932773109243698,-0.11755441368349057,-0.10245621367345432,5,5,392.0,552.0,580.0,612.0,553.0,545.0
data2.1,481,483,247.23,530.0,未获奖,44.4,-0.06186168607124345,-0.06504018037810025,0.492436974789916,-0.061973913102612084,-0.05095653906947678,5,5,676.0,522.0,492.0,483.0,521.0,513.0
data2.1,482,484,203.7,768.0,未获奖,37.0,-0.9318113093083763,-1.2185799721210486,0.21522408963585432,-0.9192000467630924,-0.948833802364203,5,5,768.0,768.0,769.0,748.0,768.0,770.0
data2.1,483,485,248.87,511.0,未获奖,45.0,-0.027901301626633162,-0.17784649512694842,0.4537044817927171,-0.02673305478159944,-0.0034911537449375174,5,5,665.0,501.0,545.0,539.0,499.0,485.0
data2.1,484,486,224.59,680.0,未获奖,49.6,-0.5080440116823004,-0.824163470865211,0.24733893557422965,-0.5069415065762276,-0.5118560624212103,5,5,548.0,680.0,707.0,723.0,679.0,680.0
data2.1,485,487,202.87,770.0,未获奖,35.2,-0.9513603074183994,-1.0791852151625523,0.1789915966386555,-0.9450777505498162,-0.9556583753550638,5,5,790.0,770.0,751.0,774.0,770.0,771.0
data2.1,486,488,231.66,638.0,未获奖,42.4,-0.36680122887560174,-0.33803374556106247,0.3840336134453782,-0.3746007301305014,-0.4050065591173783,5,5,705.0,638.0,602.0,620.0,644.0,648.0
data2.1,487,489,254.33,463.0,未获奖,53.6,0.08646914392214164,0.02211112564900718,0.5267016806722689,0.09152748630922321,0.09152748630922318,5,5,410.0,432.0,454.0,428.0,422.0,425.0
data2.1,488,490,168.45,838.0,未获奖,28.6,-1.6367886684245083,-1.9725788847601884,0.09441176470588236,-1.6273735564201022,-1.6273735564201022,5,5,840.0,837.0,824.0,826.0,835.0,835.0
data2.1,489,491,217.2,716.0,未获奖,43.8,-0.6561136958120553,-0.8680094880013943,0.24083333333333332,-0.6555273354713615,-0.6709957645606788,5,5,684.0,716.0,716.0,728.0,715.0,715.0
data2.1,490,492,257.46,426.0,未获奖,58.4,0.13684399003095007,0.1535269442999107,0.5639705882352942,0.1552976761988223,0.15871750748422028,5,5,212.0,396.0,372.0,351.0,376.0,371.0
data2.1,491,493,127.94,881.0,未获奖,22.2,-2.4761452751616106,-3.2883307074450654,0.020959383753501398,-2.502768132041093,-2.5027681320410933,5,5,874.0,878.0,878.0,882.0,878.0,878.0
data2.1,492,494,258.69,411.0,未获奖,53.2,0.1686453952353213,0.08768379873195738,0.5540266106442576,0.1658062930500677,0.16580629305006767,5,5,428.0,369.0,414.0,371.0,365.0,365.0
data2.1,493,495,158.73,853.0,未获奖,28.0,-1.8463385030921757,-2.228129575357418,0.06166666666666666,-1.8573031727718765,-1.8523500766686873,5,5,844.0,850.0,843.0,848.0,851.0,850.0
data2.1,494,496,254.16,465.0,未获奖,49.2,0.07251208285643465,0.15738117721120554,0.5005112044817928,0.07386910098936375,-0.05682223125340802,5,5,554.0,443.0,369.0,470.0,442.0,515.0
data2.1,495,497,268.81,310.0,未获奖,62.8,0.36797137132695007,0.39099051644579774,0.6476680672268907,0.37082300428918546,0.35048598814953635,5,5,64.0,216.0,219.0,183.0,212.0,225.0
data2.1,496,498,191.5,796.0,未获奖,28.4,-1.1777954193306517,-1.1474226569329768,0.1369747899159664,-1.1923290696571698,-1.2134208225253225,5,5,841.0,797.0,759.0,804.0,799.0,799.0
data2.1,497,499,213.32,728.0,未获奖,41.8,-0.7409824586635917,-1.0672444696598569,0.24637955182072827,-0.7505157081580718,-0.7505157081580719,5,5,716.0,729.0,747.0,724.0,731.0,735.0
data2.1,498,500,242.62,573.0,未获奖,49.8,-0.15589856475199412,-0.3160223921049498,0.4050000000000001,-0.17020664914507383,-0.1754955361508108,5,5,541.0,573.0,597.0,598.0,575.0,579.0
data2.1,499,501,251.79,484.0,未获奖,54.0,0.035589883512933934,-0.0215194670880628,0.5037745098039216,0.03248365273309519,0.0324836527330952,5,5,392.0,469.0,469.0,468.0,471.0,465.0
data2.1,500,502,259.05,406.0,未获奖,59.0,0.18104585885697927,0.16444727088191274,0.5286834733893557,0.1842252850673989,0.16420823362230316,5,5,184.0,359.0,366.0,420.0,350.0,367.0
data2.1,501,503,261.75,381.0,未获奖,57.8,0.22843065719026426,0.2082638134524224,0.5598319327731093,0.2297520938234608,0.21596657775192668,5,5,243.0,322.0,334.0,361.0,321.0,335.0
data2.1,502,504,183.76,812.0,未获奖,32.4,-1.3322908451825757,-1.6168701721109653,0.1562535014005602,-1.3345116989719203,-1.3345116989719208,5,5,815.0,810.0,801.0,792.0,810.0,810.0
data2.1,503,505,249.46,506.0,未获奖,47.6,-0.017903779080351557,-0.02623019620186759,0.5050420168067228,-0.019703959015991326,-0.03157110288567488,5,5,603.0,497.0,471.0,463.0,497.0,503.0
data2.1,504,506,231.06,646.0,未获奖,45.0,-0.37866326688520985,-0.42418461074875485,0.39915966386554624,-0.3838454995574562,-0.3838454995574563,5,5,665.0,640.0,622.0,605.0,645.0,639.0
data2.1,505,507,246.78,535.0,未获奖,55.0,-0.08461113231183694,-0.27129517214503057,0.42366946778711484,-0.08164725733771205,-0.08164725733771203,5,5,348.0,537.0,577.0,575.0,530.0,528.0
data2.1,506,508,242.23,576.0,未获奖,53.2,-0.1553217187268999,-0.25807301201878297,0.4126050420168067,-0.1450594406702402,-0.1915381673888127,5,5,428.0,572.0,574.0,588.0,566.0,589.0
data2.1,507,509,191.27,797.0,未获奖,33.2,-1.1745407523414,-1.445337341735561,0.1443417366946779,-1.1727841266781096,-1.1727841266781098,5,5,810.0,796.0,793.0,799.0,796.0,795.0
data2.1,508,510,256.73,435.0,未获奖,59.8,0.13462442830345872,0.05930109233693973,0.5291666666666667,0.13979003364446987,0.10674644533728991,5,5,154.0,397.0,431.0,419.0,391.0,414.0
data2.1,509,511,261.88,378.0,未获奖,55.4,0.22686338027175879,0.29105298227111265,0.5891946778711484,0.22913194306805507,0.22913194306805504,5,5,337.0,325.0,285.0,304.0,322.0,318.0
data2.1,510,512,242.14,577.0,未获奖,49.4,-0.1692680581765133,-0.16637438733756013,0.4070518207282913,-0.16015894766763883,-0.1601589476676388,5,5,551.0,579.0,539.0,594.0,570.0,572.0
data2.1,511,513,268.28,319.0,未获奖,58.2,0.3584080152536111,0.20684383290615588,0.6849859943977592,0.33917764301112274,0.3234482477474331,5,5,223.0,227.0,335.0,121.0,233.0,244.0
data2.1,512,514,223.49,687.0,未获奖,46.4,-0.5300333071706789,-0.7170112880564649,0.2670378151260504,-0.5304656233846314,-0.5524374922692702,5,5,642.0,685.0,688.0,706.0,688.0,692.0
data2.1,513,515,247.55,527.0,未获奖,51.0,-0.05213761223738365,-0.13286310651536748,0.4666666666666667,-0.04494070742448635,-0.05562294625115897,5,5,504.0,516.0,531.0,525.0,512.0,514.0
data2.1,514,516,180.31,819.0,未获奖,35.2,-1.4238513562078663,-1.769904107014589,0.10250000000000001,-1.4302074913884926,-1.450052298238472,5,5,790.0,819.0,812.0,819.0,819.0,821.0
data2.1,515,517,254.83,453.0,未获奖,48.8,0.09000895631874223,0.06932266139065002,0.5327731092436976,0.09483977738519872,0.09515358464367395,5,5,566.0,430.0,428.0,413.0,419.0,422.0
data2.1,516,518,248.51,515.0,未获奖,46.4,-0.02967016073895561,0.004248415822677232,0.5075630252100841,-0.03704872280035654,-0.045423407878822854,5,5,642.0,502.0,461.0,458.0,506.0,511.0
data2.1,517,519,261.78,380.0,未获奖,55.6,0.2357165290051936,0.1766185327070543,0.5833683473389356,0.24161958697315192,0.2416195869731519,5,5,331.0,319.0,353.0,320.0,310.0,306.0
data2.1,518,520,194.85,791.0,未获奖,42.8,-1.1031255857188587,-1.6907235037546655,0.17416666666666666,-1.109036219532154,-1.0832703154529888,5,5,696.0,790.0,807.0,778.0,790.0,784.0
data2.1,519,521,258.05,417.0,未获奖,52.2,0.15642791274100315,0.18490585062823026,0.5314145658263305,0.15853811081047492,0.15853811081047486,5,5,470.0,376.0,348.0,414.0,374.0,372.0
data2.1,520,522,269.05,306.0,未获奖,61.4,0.38108745507826897,0.5575790278339854,0.6019607843137255,0.37865769638669106,0.46396092746674383,5,5,89.0,207.0,130.0,272.0,201.0,132.0
data2.1,521,523,251.52,487.0,未获奖,47.0,0.030513320826301028,0.07721605252969076,0.5411764705882354,0.03355860735778587,0.04237517981957613,5,5,620.0,471.0,421.0,399.0,469.0,459.0
data2.1,522,524,228.29,664.0,未获奖,40.2,-0.44008998232695073,-0.627247581921803,0.30666666666666664,-0.4485588634963831,-0.44520515969178076,5,5,739.0,663.0,669.0,669.0,665.0,665.0
data2.1,523,525,194.5,792.0,未获奖,35.0,-1.1236930773025866,-1.4136695216164428,0.22496498599439776,-1.1286074400700248,-1.3354983231145152,5,5,792.0,792.0,789.0,740.0,792.0,811.0
data2.1,524,526,170.93,831.0,未获奖,37.0,-1.5814469425185163,-2.43009385057139,0.09191876750700281,-1.5930395772252495,-1.5365757587764008,5,5,768.0,829.0,853.0,830.0,830.0,826.0
data2.1,525,527,246.86,534.0,未获奖,52.4,-0.07544885188572731,-0.1878964157180946,0.41235294117647053,-0.08917406083241333,-0.08917406083241333,5,5,463.0,528.0,548.0,590.0,536.0,534.0
data2.1,526,528,219.2,705.0,未获奖,42.4,-0.6225808542176143,-0.9056912031416282,0.2705182072829132,-0.6355295772750302,-0.6355295772750302,5,5,705.0,705.0,725.0,704.0,710.0,711.0
data2.1,527,529,267.91,321.0,未获奖,55.4,0.35012968252733234,0.23762828295406205,0.5958333333333333,0.3417459382387793,0.3645964159623782,5,5,337.0,236.0,317.0,287.0,229.0,215.0
data2.1,528,530,236.11,621.0,未获奖,39.4,-0.28508678504217977,-0.20081429429871359,0.42521008403361343,-0.2804969354947961,-0.2668638645271891,5,5,750.0,621.0,555.0,571.0,620.0,615.0
data2.1,529,531,225.9,675.0,未获奖,47.0,-0.48195776780779614,-0.6002967759341697,0.3764075630252101,-0.48495544664666373,-0.48495544664666373,5,5,620.0,673.0,663.0,627.0,674.0,674.0
data2.1,530,532,237.87,612.0,未获奖,53.8,-0.2602586733425122,-0.8839040809902811,0.35,-0.26443668597137315,-0.28154517379478594,5,5,399.0,612.0,719.0,642.0,616.0,620.0
data2.1,531,533,238.39,608.0,未获奖,49.0,-0.23066503044566983,-0.4136876658123116,0.4321918767507003,-0.2327965706239962,-0.11772218364249486,5,5,557.0,606.0,620.0,559.0,609.0,552.0
data2.1,532,534,254.05,467.0,未获奖,53.0,0.08098543597217822,-0.03148447098264985,0.4841666666666667,0.07240818203275272,0.06257100674302847,5,5,438.0,435.0,475.0,499.0,443.0,448.0
data2.1,533,535,238.84,602.0,未获奖,50.2,-0.2274238361631194,-0.34582980758618154,0.403298319327731,-0.22288202614723765,-0.22288202614723765,5,5,526.0,604.0,603.0,599.0,602.0,601.0
data2.1,534,536,240.43,590.0,未获奖,42.0,-0.19775880864331502,-0.1922298664508296,0.4302521008403361,-0.17931287457048348,-0.09562466773914281,5,5,712.0,589.0,552.0,563.0,583.0,540.0
data2.1,535,537,155.22,857.0,未获奖,32.0,-1.9231574943903467,-2.787895139169927,0.07201680672268908,-1.9398211568040664,-1.9278744426613903,5,5,820.0,857.0,866.0,844.0,858.0,857.0
data2.1,536,538,195.38,790.0,未获奖,29.4,-1.1012367932077018,-1.0707759797197274,0.1218487394957983,-1.0992248498721129,-1.1205168415230229,5,5,837.0,789.0,749.0,813.0,789.0,789.0
data2.1,537,539,267.7,322.0,未获奖,53.4,0.35387067482863577,0.3871898145471598,0.6440756302521009,0.3572183046752305,0.3572183046752305,5,5,415.0,232.0,221.0,192.0,222.0,220.0
data2.1,538,540,209.79,747.0,未获奖,47.6,-0.8160078187483677,-1.2251727389430003,0.20465686274509803,-0.8096282923966565,-0.7684210317050089,5,5,603.0,747.0,770.0,760.0,747.0,740.0
data2.1,539,541,213.04,730.0,未获奖,40.4,-0.7394388745512941,-0.8545402616628841,0.2525,-0.744289948875076,-0.700354403613364,5,5,735.0,728.0,711.0,718.0,729.0,726.0
data2.1,540,542,262.65,367.0,未获奖,59.4,0.23906390806773356,0.1326498493637304,0.5614705882352942,0.23815779843025817,0.23815779843025825,5,5,164.0,317.0,386.0,355.0,313.0,309.0
data2.1,541,543,248.49,514.0,未获奖,56.4,-0.030270399081356186,-0.09135208180981255,0.47833333333333333,-0.02244164544126869,-0.06153371637768311,5,5,298.0,503.0,509.0,512.0,498.0,518.0
data2.1,542,544,215.29,723.0,未获奖,42.8,-0.7131518884075088,-0.9109031771921291,0.23696778711484595,-0.7283055753201066,-0.7283055753201064,5,5,696.0,725.0,727.0,733.0,726.0,728.0
data2.1,543,545,257.37,427.0,未获奖,58.0,0.14749078648365974,0.12654731392084692,0.561344537815126,0.1440504971339488,0.09638444198271018,5,5,233.0,383.0,390.0,356.0,385.0,421.0
data2.1,544,546,254.42,461.0,未获奖,46.4,0.08206675342821533,0.12221130189564022,0.5579831932773109,0.07890260879773679,0.0653615071919045,5,5,642.0,434.0,394.0,366.0,435.0,446.0
data2.1,545,547,212.09,737.0,未获奖,37.8,-0.7580074172189203,-0.8615086518769239,0.273921568627451,-0.7639681011764746,-0.7639681011764747,5,5,765.0,733.0,713.0,697.0,738.0,738.0
data2.1,546,548,265.7,338.0,未获奖,61.0,0.3019708625011802,0.36189218493420927,0.6108333333333333,0.30128417243406763,0.25686218651321063,5,5,111.0,270.0,240.0,249.0,268.0,294.0
data2.1,547,549,257.48,425.0,未获奖,57.4,0.14962241456088554,0.07603350379554348,0.5369747899159665,0.1549587719468201,0.15495877194682006,5,5,260.0,381.0,425.0,405.0,377.0,378.0
data2.1,548,550,211.15,742.0,未获奖,36.6,-0.7828358841055452,-0.9620140639970668,0.19666666666666666,-0.7837357670861517,-0.8038581586761819,5,5,779.0,740.0,731.0,764.0,741.0,743.0
data2.1,549,551,213.01,731.0,未获奖,34.6,-0.7469074918821359,-0.8041428721315407,0.2647058823529412,-0.7461178547288306,-0.7331917500423497,5,5,799.0,731.0,702.0,709.0,730.0,729.0
data2.1,550,552,240.51,589.0,未获奖,54.6,-0.18981580485951657,-0.3634755759401652,0.38991596638655457,-0.187904236770441,-0.2797247133991113,5,5,372.0,586.0,611.0,615.0,587.0,619.0
data2.1,551,553,268.7,312.0,未获奖,57.0,0.3672291325224813,0.5321658839305647,0.6523529411764706,0.37261196639937055,0.3726119663993706,5,5,278.0,218.0,140.0,175.0,210.0,209.0
data2.1,552,554,121.88,885.0,未获奖,24.8,-2.5973339514056555,-3.848305055998511,0.026813725490196078,-2.634055239049743,-2.5770616818353203,5,5,857.0,883.0,880.0,875.0,883.0,883.0
