source,work_no,row_index,stage,slot,expert_code,raw_score,final_score,consensus_rank,prize,n,mean,std,median,mad,cv,raw_min,raw_max,cv_weight,z_score,robust_z,percentile,calibration_n,calibration_spearman_score_vs_negative_rank,calibration_p_value,calibration_weight,final_weight
data2.1,671,673,phase1,expert_4,P372,40.0,131.62,879.0,未获奖,120,71.88333333333334,12.325544516127781,76.0,7.412999999999999,0.17146595663521141,30.0,88.0,0.8536312936248602,-2.5867687461283757,-4.856333468231486,0.025,2.0,,,0.5,0.4268156468124301
data2.1,671,673,phase1,expert_5,P280,20.0,131.62,879.0,未获奖,120,47.541666666666664,14.110545453567658,48.5,14.0847,0.29680376063595426,20.0,75.0,0.7711266965401138,-1.9518498953350616,-2.0234722784297854,0.029166666666666667,,,,0.75,0.5783450224050853
data2.1,672,674,phase1,expert_1,P183,38.0,255.72,447.0,未获奖,120,40.075,7.059367100919615,39.0,4.4478,0.1761538889811507,16.0,60.0,0.85022887682347,-0.2939356985316283,-0.22483025315886507,0.30416666666666664,,,,0.75,0.6376716576176025
data2.1,672,674,phase1,expert_2,P117,33.0,255.72,447.0,未获奖,119,39.134453781512605,12.40279108128072,37.0,13.343399999999999,0.31692766559424645,20.0,78.0,0.7593431485462514,-0.4946026859044019,-0.2997736708784868,0.36134453781512604,,,,0.75,0.5695073614096886
data2.1,672,674,phase1,expert_3,P340,70.0,255.72,447.0,未获奖,119,63.32773109243698,11.779837157299742,65.0,7.412999999999999,0.18601388292445187,30.0,80.0,0.8431604506468491,0.5664143585744175,0.6744907594765952,0.7184873949579832,,,,0.75,0.6323703379851369
data2.1,672,674,phase1,expert_4,P260,60.0,255.72,447.0,未获奖,120,53.84166666666667,14.081990306075067,54.5,14.0847,0.2615444724855298,20.0,91.0,0.7926791498913807,0.43731981058647545,0.39049465022329194,0.675,,,,0.75,0.5945093624185355
data2.1,672,674,phase1,expert_5,P407,74.0,255.72,447.0,未获奖,119,68.38655462184875,18.831144975269517,72.0,16.3086,0.2753632651827319,20.0,95.0,0.7840903272815544,0.29809368392220736,0.12263468354119914,0.5630252100840336,,,,0.75,0.5880677454611658
data2.1,673,675,phase1,expert_1,P125,42.0,228.39,662.0,未获奖,120,55.75833333333333,12.029372898240789,56.5,11.119499999999999,0.2157412565818106,30.0,85.0,0.822543443834101,-1.1437282267095896,-1.3040154683214176,0.175,,,,0.75,0.6169075828755758
data2.1,673,675,phase1,expert_2,P154,59.0,228.39,662.0,未获奖,119,55.78991596638655,14.089227733572613,59.0,11.8608,0.25254075919493013,21.0,83.0,0.7983772126048412,0.22783960159606742,0.0,0.5210084033613446,,,,0.75,0.5987829094536309
data2.1,673,675,phase1,expert_3,P493,31.0,228.39,662.0,未获奖,119,38.11764705882353,11.779166088428486,37.0,11.8608,0.3090213325667967,20.0,70.0,0.7639294907739572,-0.6042572967721119,-0.5058680696074465,0.31932773109243695,,,,0.75,0.5729471180804679
data2.1,673,675,phase1,expert_4,P460,50.0,228.39,662.0,未获奖,119,52.30252100840336,12.752237837408895,52.0,10.3782,0.2438168866728243,26.0,93.0,0.8039768640502801,-0.180558192041312,-0.1927116455647415,0.44537815126050423,,,,0.75,0.6029826480377101
data2.1,673,675,phase1,expert_5,P301,37.0,228.39,662.0,未获奖,120,42.575,12.121002329798953,43.0,7.412999999999999,0.28469764720608226,16.0,83.0,0.7783932679994914,-0.4599454606401741,-0.8093889113719143,0.2708333333333333,,,,0.75,0.5837949509996185
data2.1,674,676,phase1,expert_1,P183,37.0,257.91,421.0,未获奖,120,40.075,7.059367100919615,39.0,4.4478,0.1761538889811507,16.0,60.0,0.85022887682347,-0.4355914568601237,-0.44966050631773014,0.2375,,,,0.75,0.6376716576176025
data2.1,674,676,phase1,expert_2,P253,74.0,257.91,421.0,未获奖,120,61.21666666666667,14.097012815065582,61.0,10.3782,0.23028063406042334,22.0,96.0,0.8128226782694253,0.9068114997860885,1.2526256961708195,0.8625,,,,0.75,0.609617008702069
data2.1,674,676,phase1,expert_3,P260,47.0,257.91,421.0,未获奖,120,53.84166666666667,14.081990306075067,54.5,14.0847,0.2615444724855298,20.0,91.0,0.7926791498913807,-0.4858451481617003,-0.5324927048499436,0.3375,,,,0.75,0.5945093624185355
data2.1,674,676,phase1,expert_4,P372,78.0,257.91,421.0,未获奖,120,71.88333333333334,12.325544516127781,76.0,7.412999999999999,0.17146595663521141,30.0,88.0,0.8536312936248602,0.4962593464867291,0.26979630379063807,0.6166666666666667,2.0,,,0.5,0.4268156468124301
data2.1,674,676,phase1,expert_5,P280,51.0,257.91,421.0,未获奖,120,47.541666666666664,14.110545453567658,48.5,14.0847,0.29680376063595426,20.0,75.0,0.7711266965401138,0.24508856476975832,0.17749756828331453,0.6,,,,0.75,0.5783450224050853
data2.1,675,677,phase1,expert_1,P117,38.0,260.86,389.0,未获奖,119,39.134453781512605,12.40279108128072,37.0,13.343399999999999,0.31692766559424645,20.0,78.0,0.7593431485462514,-0.09146761999601949,0.0749434177196217,0.542016806722689,,,,0.75,0.5695073614096886
data2.1,675,677,phase1,expert_2,P434,60.0,260.86,389.0,未获奖,119,45.63865546218487,14.298115967175402,46.0,14.825999999999999,0.31328959677662915,20.0,75.0,0.7614466774536439,1.0044221609885444,0.9442870632672333,0.8109243697478992,,,,0.75,0.571085008090233
data2.1,675,677,phase1,expert_3,P340,62.0,260.86,389.0,未获奖,119,63.32773109243698,11.779837157299742,65.0,7.412999999999999,0.18601388292445187,30.0,80.0,0.8431604506468491,-0.11271217714705058,-0.40469445568595713,0.35294117647058826,,,,0.75,0.6323703379851369
data2.1,675,677,phase1,expert_4,P378,58.0,260.86,389.0,未获奖,119,54.76470588235294,16.155864696997092,60.0,14.825999999999999,0.29500504817287926,20.0,82.0,0.7721977620171432,0.20025508868296016,-0.13489815189531904,0.4789915966386555,,,,0.75,0.5791483215128574
data2.1,675,677,phase1,expert_5,P407,70.0,260.86,389.0,未获奖,119,68.38655462184875,18.831144975269517,72.0,16.3086,0.2753632651827319,20.0,95.0,0.7840903272815544,0.08567962172614321,-0.12263468354119914,0.453781512605042,,,,0.75,0.5880677454611658
data2.1,676,678,phase1,expert_1,P037,63.0,254.12,466.0,未获奖,120,63.525,14.866895433544043,62.0,11.8608,0.2340321988751522,25.0,95.0,0.8103516268955723,-0.03531335794663933,0.0843113449345744,0.5458333333333333,,,,0.75,0.6077637201716792
data2.1,676,678,phase1,expert_2,P345,35.0,254.12,466.0,未获奖,120,32.28333333333333,9.368446355444746,32.5,9.636899999999999,0.290194517979703,20.0,66.0,0.775076925273164,0.28998049021093003,0.25941952287561354,0.65,,,,0.75,0.5813076939548729
data2.1,676,678,phase1,expert_3,P376,40.0,254.12,466.0,未获奖,120,47.025,14.150726738471446,48.0,11.8608,0.3009192288882817,20.0,80.0,0.7686872311469819,-0.49644093408299644,-0.6744907594765952,0.2875,2.0,,,0.5,0.38434361557349095
data2.1,676,678,phase1,expert_4,P308,40.0,254.12,466.0,未获奖,120,41.56666666666667,10.115080125158444,43.0,7.412999999999999,0.24334595329170272,20.0,60.0,0.8042813806990282,-0.15488425670203274,-0.40469445568595713,0.3875,,,,0.75,0.6032110355242711
data2.1,676,678,phase1,expert_5,P565,60.0,254.12,466.0,未获奖,120,47.93333333333333,15.461382271216719,50.0,13.343399999999999,0.32256013083205953,20.0,79.0,0.7561092888614993,0.780439061333492,0.7494341771962169,0.8208333333333333,,,,0.75,0.5670819666461244
data2.1,677,679,phase1,expert_1,P431,39.0,184.08,811.0,未获奖,120,50.225,11.852356784392622,51.0,4.4478,0.23598520227760322,20.0,78.0,0.8090711750895212,-0.9470690263713007,-2.697963037906381,0.175,,,,0.75,0.606803381317141
data2.1,677,679,phase1,expert_2,P288,44.0,184.08,811.0,未获奖,120,55.675,15.169165152656602,59.0,13.343399999999999,0.272459185498996,0.0,82.0,0.7858798234128422,-0.7696534306606408,-1.1241512657943253,0.19166666666666668,,,,0.75,0.5894098675596317
data2.1,677,679,phase1,expert_3,P394,20.0,184.08,811.0,未获奖,120,46.175,13.372907831341179,48.0,11.8608,0.2896135967805345,20.0,80.0,0.7754260675418261,-1.9573155165741456,-2.3607176581680833,0.03333333333333333,,,,0.75,0.5815695506563696
data2.1,677,679,phase1,expert_4,P290,60.0,184.08,811.0,未获奖,120,71.525,9.82020083999381,73.0,7.412999999999999,0.13729746018865863,30.0,85.0,0.8792774406039005,-1.1736012519278853,-1.7536759746391475,0.10416666666666667,,,,0.75,0.6594580804529253
data2.1,677,679,phase1,expert_5,P704,30.0,184.08,811.0,未获奖,120,60.30833333333333,15.941487459110068,63.0,15.5673,0.26433307932751254,20.0,86.0,0.7909308206441068,-1.90122367257599,-2.1198281012121565,0.07083333333333333,1.0,,,0.5,0.3954654103220534
data2.1,678,680,phase1,expert_1,P440,52.0,250.17,499.0,未获奖,119,49.411764705882355,11.08397206284508,50.0,8.8956,0.22431848222424564,20.0,82.0,0.8167809393706763,0.2335115317363301,0.22483025315886507,0.5966386554621849,,,,0.75,0.6125857045280072
data2.1,678,680,phase1,expert_2,P370,50.0,250.17,499.0,未获奖,119,38.57983193277311,15.560976723254987,36.0,14.825999999999999,0.4033448551660517,5.0,75.0,0.7125832230892915,0.7338978953782576,0.9442870632672333,0.7857142857142857,2.0,,,0.5,0.3562916115446457
data2.1,678,680,phase1,expert_3,P262,50.0,250.17,499.0,未获奖,119,57.91596638655462,13.283467379640724,60.0,13.343399999999999,0.22935760565543328,20.0,85.0,0.813432963199385,-0.595926211155323,-0.7494341771962169,0.24789915966386555,,,,0.75,0.6100747223995387
data2.1,678,680,phase1,expert_4,P322,34.0,250.17,499.0,未获奖,119,41.66386554621849,14.82112401723673,41.0,11.8608,0.3557308910954358,0.0,83.0,0.737609511274023,-0.517090710347308,-0.5901794145420208,0.28991596638655465,1.0,,,0.5,0.3688047556370115
data2.1,678,680,phase1,expert_5,P326,37.0,250.17,499.0,未获奖,119,35.57142857142857,10.964172338144484,34.0,11.8608,0.3082297444458289,20.0,63.0,0.7643917318388169,0.13029450691881356,0.25293403480372323,0.6008403361344538,,,,0.75,0.5732937988791127
data2.1,679,681,phase1,expert_1,P183,39.0,259.61,400.0,未获奖,120,40.075,7.059367100919615,39.0,4.4478,0.1761538889811507,16.0,60.0,0.85022887682347,-0.15227994020313293,0.0,0.42916666666666664,,,,0.75,0.6376716576176025
data2.1,679,681,phase1,expert_2,P340,60.0,259.61,400.0,未获奖,119,63.32773109243698,11.779837157299742,65.0,7.412999999999999,0.18601388292445187,30.0,80.0,0.8431604506468491,-0.2824938110774176,-0.6744907594765952,0.29411764705882354,,,,0.75,0.6323703379851369
data2.1,679,681,phase1,expert_3,P260,69.0,259.61,400.0,未获奖,120,53.84166666666667,14.081990306075067,54.5,14.0847,0.2615444724855298,20.0,91.0,0.7926791498913807,1.0764340127967509,1.0294858960432243,0.85,,,,0.75,0.5945093624185355
data2.1,679,681,phase1,expert_4,P372,80.0,259.61,400.0,未获奖,120,71.88333333333334,12.325544516127781,76.0,7.412999999999999,0.17146595663521141,30.0,88.0,0.8536312936248602,0.6585239829401557,0.5395926075812761,0.7291666666666666,2.0,,,0.5,0.4268156468124301
data2.1,679,681,phase1,expert_5,P280,42.0,259.61,400.0,未获奖,120,47.541666666666664,14.110545453567658,48.5,14.0847,0.29680376063595426,20.0,75.0,0.7711266965401138,-0.39273227848647974,-0.46149367753661774,0.3333333333333333,,,,0.75,0.5783450224050853
data2.1,680,682,phase1,expert_1,P117,22.0,153.05,863.0,未获奖,119,39.134453781512605,12.40279108128072,37.0,13.343399999999999,0.31692766559424645,20.0,78.0,0.7593431485462514,-1.381499830902843,-1.1241512657943253,0.037815126050420166,,,,0.75,0.5695073614096886
data2.1,680,682,phase1,expert_2,P434,20.0,153.05,863.0,未获奖,119,45.63865546218487,14.298115967175402,46.0,14.825999999999999,0.31328959677662915,20.0,75.0,0.7614466774536439,-1.793149217774165,-1.7536759746391475,0.06302521008403361,,,,0.75,0.571085008090233
data2.1,680,682,phase1,expert_3,P378,20.0,153.05,863.0,未获奖,119,54.76470588235294,16.155864696997092,60.0,14.825999999999999,0.29500504817287926,20.0,82.0,0.7721977620171432,-2.1518319529387178,-2.697963037906381,0.03361344537815126,,,,0.75,0.5791483215128574
data2.1,680,682,phase1,expert_4,P407,20.0,153.05,863.0,未获奖,119,68.38655462184875,18.831144975269517,72.0,16.3086,0.2753632651827319,20.0,95.0,0.7840903272815544,-2.5694961557246585,-3.1885017720711777,0.02100840336134454,,,,0.75,0.5880677454611658
data2.1,680,682,phase1,expert_5,P308,23.0,153.05,863.0,未获奖,120,41.56666666666667,10.115080125158444,43.0,7.412999999999999,0.24334595329170272,20.0,60.0,0.8042813806990282,-1.8355432124049378,-2.697963037906381,0.07083333333333333,,,,0.75,0.6032110355242711
data2.1,681,683,phase1,expert_1,P037,60.0,253.32,474.0,未获奖,120,63.525,14.866895433544043,62.0,11.8608,0.2340321988751522,25.0,95.0,0.8103516268955723,-0.23710397478457895,-0.1686226898691488,0.4166666666666667,,,,0.75,0.6077637201716792
data2.1,681,683,phase1,expert_2,P345,33.0,253.32,474.0,未获奖,120,32.28333333333333,9.368446355444746,32.5,9.636899999999999,0.290194517979703,20.0,66.0,0.775076925273164,0.0764979207304909,0.05188390457512271,0.5291666666666667,,,,0.75,0.5813076939548729
data2.1,681,683,phase1,expert_3,P376,55.0,253.32,474.0,未获奖,120,47.025,14.150726738471446,48.0,11.8608,0.3009192288882817,20.0,80.0,0.7686872311469819,0.563575295275715,0.5901794145420208,0.75,2.0,,,0.5,0.38434361557349095
data2.1,681,683,phase1,expert_4,P565,51.0,253.32,474.0,未获奖,120,47.93333333333333,15.461382271216719,50.0,13.343399999999999,0.32256013083205953,20.0,79.0,0.7561092888614993,0.19834362884718595,0.0749434177196217,0.5291666666666667,,,,0.75,0.5670819666461244
data2.1,681,683,phase1,expert_5,P704,56.0,253.32,474.0,未获奖,120,60.30833333333333,15.941487459110068,63.0,15.5673,0.26433307932751254,20.0,86.0,0.7909308206441068,-0.2702591802919401,-0.44966050631773014,0.3625,1.0,,,0.5,0.3954654103220534
data2.1,682,684,phase1,expert_1,P345,28.0,251.82,485.0,未获奖,120,32.28333333333333,9.368446355444746,32.5,9.636899999999999,0.290194517979703,20.0,66.0,0.775076925273164,-0.457208502970607,-0.4669551411761044,0.3333333333333333,,,,0.75,0.5813076939548729
data2.1,682,684,phase1,expert_2,P376,44.0,251.82,485.0,未获奖,120,47.025,14.150726738471446,48.0,11.8608,0.3009192288882817,20.0,80.0,0.7686872311469819,-0.21376993958734006,-0.3372453797382976,0.3958333333333333,2.0,,,0.5,0.38434361557349095
data2.1,682,684,phase1,expert_3,P394,44.0,251.82,485.0,未获奖,120,46.175,13.372907831341179,48.0,11.8608,0.2896135967805345,20.0,80.0,0.7754260675418261,-0.16264226355487152,-0.3372453797382976,0.39166666666666666,,,,0.75,0.5815695506563696
data2.1,682,684,phase1,expert_4,P290,75.0,251.82,485.0,未获奖,120,71.525,9.82020083999381,73.0,7.412999999999999,0.13729746018865863,30.0,85.0,0.8792774406039005,0.3538624165248931,0.26979630379063807,0.6083333333333333,,,,0.75,0.6594580804529253
data2.1,682,684,phase1,expert_5,P704,70.0,251.82,485.0,未获奖,120,60.30833333333333,15.941487459110068,63.0,15.5673,0.26433307932751254,20.0,86.0,0.7909308206441068,0.6079524693994713,0.44966050631773014,0.675,1.0,,,0.5,0.3954654103220534
data2.1,683,685,phase1,expert_1,P388,54.0,245.54,550.0,未获奖,119,58.285714285714285,14.536419987509605,60.0,14.825999999999999,0.24939936253080205,20.0,91.0,0.8003845927809544,-0.2948259811835911,-0.40469445568595713,0.3445378151260504,,,,0.75,0.6002884445857158
data2.1,683,685,phase1,expert_2,P431,52.0,245.54,550.0,未获奖,120,50.225,11.852356784392622,51.0,4.4478,0.23598520227760322,20.0,78.0,0.8090711750895212,0.14975924470459306,0.22483025315886507,0.5625,,,,0.75,0.606803381317141
data2.1,683,685,phase1,expert_3,P288,52.0,245.54,550.0,未获奖,120,55.675,15.169165152656602,59.0,13.343399999999999,0.272459185498996,0.0,82.0,0.7858798234128422,-0.24226778224221443,-0.5246039240373518,0.3333333333333333,,,,0.75,0.5894098675596317
data2.1,683,685,phase1,expert_4,P394,42.0,245.54,550.0,未获奖,120,46.175,13.372907831341179,48.0,11.8608,0.2896135967805345,20.0,80.0,0.7754260675418261,-0.3121983679731444,-0.5058680696074465,0.3375,,,,0.75,0.5815695506563696
data2.1,683,685,phase1,expert_5,P290,73.0,245.54,550.0,未获奖,120,71.525,9.82020083999381,73.0,7.412999999999999,0.13729746018865863,30.0,85.0,0.8792774406039005,0.15020059406452263,0.0,0.48333333333333334,,,,0.75,0.6594580804529253
data2.1,684,686,phase1,expert_1,P003,55.0,263.32,364.0,未获奖,119,48.865546218487395,12.871545526199066,48.0,10.3782,0.26340738050175216,0.0,80.0,0.7915103358054295,0.47659030293031895,0.6744907594765952,0.6974789915966386,,,,0.75,0.5936327518540722
data2.1,684,686,phase1,expert_2,P440,52.0,263.32,364.0,未获奖,119,49.411764705882355,11.08397206284508,50.0,8.8956,0.22431848222424564,20.0,82.0,0.8167809393706763,0.2335115317363301,0.22483025315886507,0.5966386554621849,,,,0.75,0.6125857045280072
data2.1,684,686,phase1,expert_3,P255,46.0,263.32,364.0,未获奖,119,49.403361344537814,12.206777311576767,49.0,8.8956,0.24708394286062857,0.0,75.0,0.8018706404848305,-0.2788091613099311,-0.3372453797382976,0.3739495798319328,4.0,-1.0,,0.35714285714285715,0.2863823716017252
data2.1,684,686,phase1,expert_4,P593,60.0,263.32,364.0,未获奖,119,54.18487394957983,14.613649520721548,55.0,11.8608,0.2696997972961948,20.0,78.0,0.7875877448586539,0.3979242859338156,0.42155672467287203,0.6470588235294118,,,,0.75,0.5906908086439904
data2.1,684,686,phase1,expert_5,P625,83.0,263.32,364.0,未获奖,119,75.7983193277311,14.318164255933004,80.0,7.412999999999999,0.18889817588204297,25.0,96.0,0.8411149249666402,0.5029751400766864,0.40469445568595713,0.634453781512605,1.0,,,0.5,0.4205574624833201
data2.1,685,687,phase1,expert_1,P125,64.0,258.05,418.0,未获奖,120,55.75833333333333,12.029372898240789,56.5,11.119499999999999,0.2157412565818106,30.0,85.0,0.822543443834101,0.685128537986544,0.6744907594765952,0.7583333333333333,,,,0.75,0.6169075828755758
data2.1,685,687,phase1,expert_2,P253,61.0,258.05,418.0,未获奖,120,61.21666666666667,14.097012815065582,61.0,10.3782,0.23028063406042334,22.0,96.0,0.8128226782694253,-0.015369686437052485,0.0,0.5041666666666667,,,,0.75,0.609617008702069
data2.1,685,687,phase1,expert_3,P260,58.0,258.05,418.0,未获奖,120,53.84166666666667,14.081990306075067,54.5,14.0847,0.2615444724855298,20.0,91.0,0.7926791498913807,0.29529443231752533,0.24849659559664034,0.6125,,,,0.75,0.5945093624185355
data2.1,685,687,phase1,expert_4,P372,73.0,258.05,418.0,未获奖,120,71.88333333333334,12.325544516127781,76.0,7.412999999999999,0.17146595663521141,30.0,88.0,0.8536312936248602,0.09059775535316264,-0.40469445568595713,0.4041666666666667,2.0,,,0.5,0.4268156468124301
data2.1,685,687,phase1,expert_5,P280,44.0,258.05,418.0,未获奖,120,47.541666666666664,14.110545453567658,48.5,14.0847,0.29680376063595426,20.0,75.0,0.7711266965401138,-0.25099431331842686,-0.31949562290996614,0.3875,,,,0.75,0.5783450224050853
data2.1,686,688,phase1,expert_1,P183,35.0,205.8,761.0,未获奖,120,40.075,7.059367100919615,39.0,4.4478,0.1761538889811507,16.0,60.0,0.85022887682347,-0.7189029735171144,-0.8993210126354603,0.1625,,,,0.75,0.6376716576176025
data2.1,686,688,phase1,expert_2,P117,25.0,205.8,761.0,未获奖,119,39.134453781512605,12.40279108128072,37.0,13.343399999999999,0.31692766559424645,20.0,78.0,0.7593431485462514,-1.1396187913578137,-0.8993210126354603,0.13865546218487396,,,,0.75,0.5695073614096886
data2.1,686,688,phase1,expert_3,P434,39.0,205.8,761.0,未获奖,119,45.63865546218487,14.298115967175402,46.0,14.825999999999999,0.31328959677662915,20.0,75.0,0.7614466774536439,-0.4643028128618781,-0.47214353163361666,0.3277310924369748,,,,0.75,0.571085008090233
data2.1,686,688,phase1,expert_4,P340,58.0,205.8,761.0,未获奖,119,63.32773109243698,11.779837157299742,65.0,7.412999999999999,0.18601388292445187,30.0,80.0,0.8431604506468491,-0.4522754450077846,-0.9442870632672333,0.22268907563025211,,,,0.75,0.6323703379851369
data2.1,686,688,phase1,expert_5,P407,36.0,205.8,761.0,未获奖,119,68.38655462184875,18.831144975269517,72.0,16.3086,0.2753632651827319,20.0,95.0,0.7840903272815544,-1.719839906940402,-2.2074243037415844,0.10084033613445378,,,,0.75,0.5880677454611658
data2.1,687,689,phase1,expert_1,P037,70.0,236.36,620.0,未获奖,120,63.525,14.866895433544043,62.0,11.8608,0.2340321988751522,25.0,95.0,0.8103516268955723,0.4355314146752198,0.6744907594765952,0.7458333333333333,,,,0.75,0.6077637201716792
data2.1,687,689,phase1,expert_2,P376,46.0,236.36,620.0,未获奖,120,47.025,14.150726738471446,48.0,11.8608,0.3009192288882817,20.0,80.0,0.7686872311469819,-0.07243444233951185,-0.1686226898691488,0.45,2.0,,,0.5,0.38434361557349095
data2.1,687,689,phase1,expert_3,P378,48.0,236.36,620.0,未获奖,119,54.76470588235294,16.155864696997092,60.0,14.825999999999999,0.29500504817287926,20.0,82.0,0.7721977620171432,-0.4187151854280078,-0.8093889113719143,0.2647058823529412,,,,0.75,0.5791483215128574
data2.1,687,689,phase1,expert_4,P308,24.0,236.36,620.0,未获奖,120,41.56666666666667,10.115080125158444,43.0,7.412999999999999,0.24334595329170272,20.0,60.0,0.8042813806990282,-1.736680920893002,-2.563064886011062,0.09583333333333334,,,,0.75,0.6032110355242711
data2.1,687,689,phase1,expert_5,P565,54.0,236.36,620.0,未获奖,120,47.93333333333333,15.461382271216719,50.0,13.343399999999999,0.32256013083205953,20.0,79.0,0.7561092888614993,0.3923754396759546,0.2997736708784868,0.6333333333333333,,,,0.75,0.5670819666461244
data2.1,688,690,phase1,expert_1,P370,32.0,243.77,562.0,未获奖,119,38.57983193277311,15.560976723254987,36.0,14.825999999999999,0.4033448551660517,5.0,75.0,0.7125832230892915,-0.422841833760983,-0.26979630379063807,0.37815126050420167,2.0,,,0.5,0.3562916115446457
data2.1,688,690,phase1,expert_2,P262,52.0,243.77,562.0,未获奖,119,57.91596638655462,13.283467379640724,60.0,13.343399999999999,0.22935760565543328,20.0,85.0,0.813432963199385,-0.44536311322011396,-0.5995473417569736,0.3319327731092437,,,,0.75,0.6100747223995387
data2.1,688,690,phase1,expert_3,P280,50.0,243.77,562.0,未获奖,120,47.541666666666664,14.110545453567658,48.5,14.0847,0.29680376063595426,20.0,75.0,0.7711266965401138,0.17421958218573186,0.10649854096998872,0.55,,,,0.75,0.5783450224050853
data2.1,688,690,phase1,expert_4,P322,47.0,243.77,562.0,未获奖,119,41.66386554621849,14.82112401723673,41.0,11.8608,0.3557308910954358,0.0,83.0,0.737609511274023,0.3600357467878733,0.5058680696074465,0.7394957983193278,1.0,,,0.5,0.3688047556370115
data2.1,688,690,phase1,expert_5,P326,32.0,243.77,562.0,未获奖,119,35.57142857142857,10.964172338144484,34.0,11.8608,0.3082297444458289,20.0,63.0,0.7643917318388169,-0.3257362672970332,-0.1686226898691488,0.4327731092436975,,,,0.75,0.5732937988791127
data2.1,689,691,phase1,expert_1,P345,34.0,269.53,297.0,未获奖,120,32.28333333333333,9.368446355444746,32.5,9.636899999999999,0.290194517979703,20.0,66.0,0.775076925273164,0.1832392054707105,0.15565171372536812,0.5833333333333334,,,,0.75,0.5813076939548729
data2.1,689,691,phase1,expert_2,P376,62.0,269.53,297.0,未获奖,120,47.025,14.150726738471446,48.0,11.8608,0.3009192288882817,20.0,80.0,0.7686872311469819,1.0582495356431136,1.1803588290840417,0.8791666666666667,2.0,,,0.5,0.38434361557349095
data2.1,689,691,phase1,expert_3,P290,75.0,269.53,297.0,未获奖,120,71.525,9.82020083999381,73.0,7.412999999999999,0.13729746018865863,30.0,85.0,0.8792774406039005,0.3538624165248931,0.26979630379063807,0.6083333333333333,,,,0.75,0.6594580804529253
data2.1,689,691,phase1,expert_4,P565,46.0,269.53,297.0,未获奖,120,47.93333333333333,15.461382271216719,50.0,13.343399999999999,0.32256013083205953,20.0,79.0,0.7561092888614993,-0.12504272253409515,-0.2997736708784868,0.36666666666666664,,,,0.75,0.5670819666461244
data2.1,689,691,phase1,expert_5,P704,68.0,269.53,297.0,未获奖,120,60.30833333333333,15.941487459110068,63.0,15.5673,0.26433307932751254,20.0,86.0,0.7909308206441068,0.4824936623006983,0.3211860759412358,0.6041666666666666,1.0,,,0.5,0.3954654103220534
data2.1,690,692,phase1,expert_1,P003,45.0,222.11,695.0,未获奖,119,48.865546218487395,12.871545526199066,48.0,10.3782,0.26340738050175216,0.0,80.0,0.7915103358054295,-0.30031717718896817,-0.2890674683471122,0.31512605042016806,,,,0.75,0.5936327518540722
data2.1,690,692,phase1,expert_2,P388,45.0,222.11,695.0,未获奖,119,58.285714285714285,14.536419987509605,60.0,14.825999999999999,0.24939936253080205,20.0,91.0,0.8003845927809544,-0.9139605416691327,-1.011736139214893,0.14705882352941177,,,,0.75,0.6002884445857158
data2.1,690,692,phase1,expert_3,P431,51.0,222.11,695.0,未获奖,120,50.225,11.852356784392622,51.0,4.4478,0.23598520227760322,20.0,78.0,0.8090711750895212,0.06538783923721662,0.0,0.43333333333333335,,,,0.75,0.606803381317141
data2.1,690,692,phase1,expert_4,P288,46.0,222.11,695.0,未获奖,120,55.675,15.169165152656602,59.0,13.343399999999999,0.272459185498996,0.0,82.0,0.7858798234128422,-0.6378070185560343,-0.974264430355082,0.21666666666666667,,,,0.75,0.5894098675596317
data2.1,690,692,phase1,expert_5,P394,31.0,222.11,695.0,未获奖,120,46.175,13.372907831341179,48.0,11.8608,0.2896135967805345,20.0,80.0,0.7754260675418261,-1.134756942273645,-1.433292863887765,0.15,,,,0.75,0.5815695506563696
data2.1,691,693,phase1,expert_1,P440,38.0,200.08,774.0,未获奖,119,49.411764705882355,11.08397206284508,50.0,8.8956,0.22431848222424564,20.0,82.0,0.8167809393706763,-1.0295735717465473,-1.3489815189531904,0.13025210084033614,,,,0.75,0.6125857045280072
data2.1,691,693,phase1,expert_2,P255,0.0,200.08,774.0,未获奖,119,49.403361344537814,12.206777311576767,49.0,8.8956,0.24708394286062857,0.0,75.0,0.8018706404848305,-4.047207553928606,-5.508341202392194,0.008403361344537815,4.0,-1.0,,0.35714285714285715,0.2863823716017252
data2.1,691,693,phase1,expert_3,P262,62.0,200.08,774.0,未获奖,119,57.91596638655462,13.283467379640724,60.0,13.343399999999999,0.22935760565543328,20.0,85.0,0.813432963199385,0.3074523764559309,0.1498868354392434,0.6302521008403361,,,,0.75,0.6100747223995387
data2.1,691,693,phase1,expert_4,P593,64.0,200.08,774.0,未获奖,119,54.18487394957983,14.613649520721548,55.0,11.8608,0.2696997972961948,20.0,78.0,0.7875877448586539,0.6716409912871338,0.7588021044111696,0.7773109243697479,,,,0.75,0.5906908086439904
data2.1,691,693,phase1,expert_5,P625,63.0,200.08,774.0,未获奖,119,75.7983193277311,14.318164255933004,80.0,7.412999999999999,0.18889817588204297,25.0,96.0,0.8411149249666402,-0.8938519700546015,-2.2932685822204237,0.1638655462184874,1.0,,,0.5,0.4205574624833201
data2.1,692,694,phase1,expert_1,P530,47.0,245.72,548.0,未获奖,119,52.890756302521005,11.9389619370791,54.0,10.3782,0.2257287051973964,20.0,86.0,0.8158412181747476,-0.493406071111254,-0.6744907594765952,0.2647058823529412,,,,0.75,0.6118809136310608
